catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
13008,13008,3,168.9069199493831,-1.0963883525079066,389.6911150872182,1.181361393850121,0.3844719082900836,1.5847632404650858,0.7860093188938156,0.8558595452130471,0.7642330797569723,0.6942753418919495,0.797116529660383,0.6701512124630198,True
14001,14001,6,146.43493098555152,-2.597976595995844,350.27079725297904,1.3320079155519948,0.376629937630403,4.169708505789327,0.815461188571674,0.6875193274601529,0.7128496124652219,0.738354426071006,0.6966815743783825,0.6431594727132945,False
14002,14002,1,149.12565378280925,-0.010231851231353,368.07489164477295,1.1979409621112391,2.9097766524457063,2.18971762122953,0.7338594479510153,0.6751494327804803,0.8105013473381144,-0.3966607030168116,0.6496304386136893,0.3687506199916062,False
14005,14005,6,222.32056198241165,-0.3296277143293933,252.97512797098275,2.2613642684690927,0.1100529969513317,1.405140876543476,0.7917561362460657,0.7935383583056812,0.7525449123367693,0.7432879299364926,0.7918449658649664,0.722131516370371,True
15006,15006,2,172.96883183002598,-0.450384871079116,212.3806934207969,1.851639538112028,0.7058645478995018,11.053361875494549,0.8608026342058183,0.8976391518090892,0.9237340406075222,0.774407815509322,0.8287267583631818,0.8808066252473781,False
15007,15007,6,306.29615548564504,-0.1698372040891378,434.4658981212724,1.147077766882263,0.6257336779372826,6.910207447709906,0.8988856239627777,0.9003572657305466,0.9479610937159886,0.8264623737752259,0.8434461308297512,0.9133230963192904,False
15010,15010,9,495.1480856910611,0.919204348505768,17.843997326987438,1.117271068383513,0.6887610030753875,7.121049292754698,0.7006947936002395,-2.369721699348585,0.8500968789983501,0.7378943347018277,0.6482950854654874,0.7878683644929498,False
15011,15011,4,1135.8501087669808,-1.115735799115118,15.819101554243764,0.5,0.2121654829438002,10.14820478633182,0.6301642654461981,0.6228726249137898,0.7985956984085324,0.4139686949062208,0.5309622067152342,0.7160994628411437,False
15012,15012,9,345.151801886542,-1.7340560535656415,81.22867471302287,1.2625508795896745,0.7477474576842198,19.73218705310911,0.8301130704858786,0.7350852225977483,0.8252758101461048,0.7229385218238928,0.6485174302651142,0.7595882598689164,False
15013,15013,10,121.66518177939386,-0.1499703778054737,81.74207618395663,0.8483305416287323,0.7365453441238463,5.096701488008608,0.7337603393423503,0.8244173567058657,0.7733426898516029,0.6458749745033823,0.7670543782336774,0.770669995894821,False
